"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2012-08-24","1","0.9","90","0.045","<0.05","<1","<1","40","<1","50","<0.1","4","250","2.5","<1","1350","<1","<0.01","96","7.7","21000","0.057","0.5","<0.01","260","<1","180","<1","<2","<1","0.33","0.002","<0.5","0.003","8","0.7","0.7","13","<1","<0.02","1.4","<1","0.17","<1","<0.02","570","86","1.3","<2","26.5","10","170"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2012-09-06","1","0.5","70","0.014","0.09","<1","<1","10","<1","<50","<0.1","2","40","","<1","440","2","<0.01","115","8.6","93000","0.019","1.1","<0.01","80","<1","20","<1","6","<1","0.16","0.003","<0.5","0.006","9.1","","0.2","18","<1","<0.02","1.3","<1","<0.05","<1","<0.02","200","22","0.7","<2","30.4","20","5600"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2012-10-22","1","2.5","<50","0.018","0.36","<1","<1","11","<1","730","<0.1","13","4200","4.7","<1","13636","4","<0.01","142","10.9","8600","0.033","1.4","<0.01","<50","<1","10","<1","11","1","0.045","0.005","<0.5","0.27","8.9","1","7.5","16","<1","<0.02","2.1","<1","0.25","2","0.29","8600","1300","1.2","<2","27","20","1000"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2012-11-29","1","1.1","90","0.009","<0.05","<1","<1","8","<1","150","<0.1","3","810","","<1","815","1","<0.01","103","9","46000","0.12","1.3","<0.01","100","<1","60","<1","10","<1","0.28","<0.002","<0.5","0.013","8.7","","0.4","19","<1","<0.02","3.6","<1","0.1","<1","0.02","1600","260","1.8","<2","21.6","20","1200"
"Tolo Harbour And Channel","Siu Lek Yuen Nullah","TR23L","2012-12-13","1","0.4","720","0.029","0.06","<1","<1","13","<1","<50","<0.1","3","30","1.6","<1","393","7","<0.01","110","9.7","47000","0.029","1.4","<0.01","450","6","40","<1","10","<1","0.2","0.005","<0.5","0.005","8.9","1.9","0.2","22","<1","<0.02","24","<1","0.11","<1","<0.02","160","34","11.3","<2","21.4","70","1500"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-01-06","1","2.4","60","0.71","0.09","<1","1","29","<1","<50","<0.1","6","11","0.3","<1","214","1","<0.01","91","8.8","1400","0.026","<0.2","<0.01","80","<1","30","<1","<2","1","1.7","0.074","0.6","0.17","7.9","0.6","0.1","16","<1","<0.02","2.9","<1","0.95","1","0.21","110","32","1.8","<2","17","10","1000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-02-22","1","3.6","170","1.1","<0.05","<1","2","34","<1","<50","<0.1","6","12","0.4","<1","198","2","<0.01","87","8","4200","0.029","<0.2","<0.01","130","<1","40","<1","<2","1","2.2","0.12","<0.5","0.27","7.5","1.8","0.1","17","<1","<0.02","9.1","<1","2","2","0.3","140","62","9.6","<2","19.2","<10","3900"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-03-07","1","2.3","60","0.48","0.17","<1","1","34","<1","<50","<0.1","7","11","0.8","<1","282","2","<0.01","88","8","10000","0.036","<0.2","<0.01","80","<1","30","<1","<2","1","2.2","0.066","<0.5","0.15","7.7","0.6","0.2","17","<1","<0.02","6.9","<1","0.8","2","0.18","120","26","5.8","<2","19.9","<10","4900"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-04-13","1","2.5","80","0.66","0.19","<1","2","39","<1","<50","<0.1","7","16","0.7","<1","541","2","<0.01","75","6.3","15000","0.068","<0.2","<0.01","120","<1","40","<1","<2","1","2.5","0.12","<0.5","0.17","8","0.6","0.3","16","<1","<0.02","4.2","<1","1.2","3","0.22","160","43","1.9","<2","24.5","10","3900"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-05-03","1","1.7","80","0.32","<0.05","<1","2","41","<1","<50","<0.1","5","11","<0.2","<1","292","1","<0.01","85","6.8","72000","0.039","<0.2","<0.01","110","<1","50","<1","<2","1","3","0.091","<0.5","0.14","7.3","1.1","0.1","15","<1","<0.02","5.1","<1","0.72","2","0.16","150","40","2.4","<2","26.9","10","16000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-06-06","1","1.3","100","0.4","<0.05","<1","2","36","<1","<50","<0.1","5","<10","0.6","<1","965","2","<0.01","102","7.6","4900","0.026","<0.2","<0.01","150","<1","50","<1","<2","<1","2","0.068","<0.5","0.13","7.7","1.2","0.4","15","<1","<0.02","7.9","<1","0.66","2","0.16","130","24","5.1","<2","30.2","20","1700"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-07-23","1","3.7","180","1.1","0.14","<1","3","31","<1","<50","0.3","10","<10","1.4","<1","556","4","<0.01","77","6.2","79000","0.073","<0.2","<0.01","290","2","110","<1","<2","1","1.6","0.068","<0.1","0.2","7.6","2.5","0.3","12","<1","<0.02","19","<1","1.4","4","0.29","120","29","6.3","<2","26.4","20","12000"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-08-02","1","1.2","<50","0.38","0.05","<1","2","31","<1","<50","<0.1","3","42","0.7","<1","1432","<1","<0.01","98","7.3","9800","0.046","<0.2","<0.01","<50","<1","40","<1","<2","1","1.5","0.13","<0.5","0.095","8.3","<0.2","0.6","15","<1","<0.02","0.9","<1","0.47","<1","0.11","200","46","1.1","<2","30.2","10","3300"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-09-05","1","1.1","70","0.21","0.08","<1","<1","29","<1","<50","<0.1","4","<10","1.1","<1","282","1","<0.01","92","7.2","18000","0.083","<0.2","<0.01","60","<1","30","<1","<2","<1","1.5","0.064","<0.5","0.12","7.9","1.1","0.1","16","<1","<0.02","0.8","<1","0.49","2","0.15","120","40","0.8","<2","28.3","10","5700"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-10-17","1","1.6","80","0.49","0.09","<1","2","27","<1","<50","<0.1","6","12","1.2","<1","596","1","<0.01","89","7.2","9500","0.04","<0.2","<0.01","90","<1","30","<1","<2","<1","1.2","0.058","<0.5","0.13","7.5","1.8","0.3","17","<1","<0.02","5.7","<1","0.69","1","0.15","120","44","2","<2","26.2","<10","3200"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-11-22","1","1.4","80","0.49","0.12","<1","2","32","<1","<50","<0.1","2","<10","0.2","<1","286","2","<0.01","88","7.2","6200","0.045","<0.2","<0.01","140","1","40","<1","<2","<1","1.5","0.063","<0.5","0.15","7.1","2.1","0.1","18","<1","<0.02","9.7","<1","0.56","1","0.18","120","38","2.4","<2","25.8","10","1700"
"Tolo Harbour And Channel","Shan Liu Stream","TR4","2012-12-12","1","1.4","70","0.66","0.12","<1","2","27","<1","<50","<0.1","4","<10","0.4","<1","575","<1","<0.01","95","8.4","2200","0.065","<0.2","<0.01","100","<1","40","<1","<2","<1","1.4","0.059","<0.5","0.15","8","0.4","0.3","16","<1","<0.02","8","<1","0.74","1","0.2","100","18","1.9","<2","21.6","10","1700"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-01-06","1","2.6","50","1.3","<0.05","<1","1","29","<1","790","<0.1","4","3000","2.9","1","8769","2","<0.01","83","8.1","14000","null","0.3","<0.01","240","1","90","<1","3","1","1","0.055","0.7","0.13","6.9","0.6","6.2","14","<1","<0.02","3.2","<1","1.6","<1","0.16","6500","1000","4.2","<2","14.8","10","9200"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-02-22","1","3.2","70","1.4","<0.05","<1","1","37","<1","160","<0.1","12","350","0.3","<1","2370","1","<0.01","82","7.5","22000","null","0.2","<0.01","170","<1","90","<1","2","<1","1.6","0.086","<0.5","0.15","7.2","0.9","1.4","14","<1","<0.02","4.5","<1","1.8","2","0.17","770","150","31.3","<2","19","<10","18000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-03-07","1","2.3","<50","1.4","0.06","<1","2","42","<1","530","<0.1","11","2300","2.8","<1","6539","2","<0.01","93","8.2","23000","null","0.3","<0.01","440","<1","220","<1","3","1","1.3","0.064","<0.5","0.17","7.1","1.6","4","14","<1","0.05","8.2","<1","1.7","2","0.26","4700","770","10.9","<2","20.4","20","15000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-04-13","1","3.9","<50","1.2","0.08","<1","2","22","<1","2100","<0.1","18","11000","5.2","3","35796","3","<0.01","79","5.7","9300","null","0.7","<0.01","170","<1","190","<1","7","3","0.27","0.04","<0.5","0.095","6.9","4.7","22.2","5.8","<1","<0.02","5.8","<1","2","4","0.23","32000","6400","5.8","2","25.7","10","6400"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-05-03","1","5","120","1.4","0.07","<1","3","23","<1","410","<0.1","23","1700","27","<1","6138","2","<0.01","67","5.1","23000","null","0.3","<0.01","380","2","380","<1","2","1","0.37","0.096","<0.5","0.14","7.3","20","3.1","12","<1","<0.02","19","<1","2.5","7","0.26","3900","590","10","3","28.5","10","4000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-06-06","1","4.1","70","0.11","<0.05","<1","2","16","<1","2800","<0.1","10","14000","17","4","43419","22","<0.01","117","7.7","390","null","0.7","<0.01","90","2","30","<1","10","4","0.01","0.004","<0.5","0.01","8.4","1","25","0.9","<1","<0.02","5.9","<1","0.46","2","0.05","32000","5900","3.8","2","30.2","10","53"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-07-23","1","2.1","<50","0.17","0.11","<1","2","13","<1","3000","0.3","12","16000","0.6","4","47456","4","<0.01","97","6.5","14000","null","0.7","<0.01","90","<1","30","<1","10","4","0.076","0.008","<0.1","0.026","8","0.4","29.1","2.3","<1","<0.02","5.4","<1","0.38","2","0.06","35000","6900","2.7","2","27.8","10","9000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-08-02","1","3.8","70","0.16","<0.05","<1","2","21","<1","2500","<0.1","14","14000","22","3","42831","6","<0.01","131","8.4","10000","null","0.7","<0.01","120","<1","110","<1","9","3","0.031","0.005","<0.5","0.009","8.2","1.9","23.9","2.3","<1","<0.02","11","<1","0.64","3","0.07","31000","5700","3.1","2","31.8","10","6600"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-09-05","1","2.2","80","0.64","<0.05","<1","2","28","<1","1400","0.1","10","7300","2.3","2","20715","4","<0.01","78","5.7","13000","null","0.5","<0.01","320","<1","150","<1","4","2","0.39","0.035","<0.5","0.062","7.4","1.6","11.4","9.9","<1","<0.02","5.2","<1","0.9","2","0.11","15000","2500","9.2","<2","28.9","10","3900"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-10-17","1","1.8","60","0.64","0.06","<1","1","30","<1","3100","<0.1","4","15000","2","1","25222","3","<0.01","64","4.7","19000","null","0.7","<0.01","170","<1","220","<1","8","3","0.079","0.025","<0.5","0.067","7.2","1.2","14.7","4","<1","<0.02","3.5","<1","0.9","2","0.09","34000","6200","2.7","<2","27","10","16000"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-11-22","1","1.2","70","1.4","0.08","<1","2","43","<1","850","<0.1","8","4300","2.4","<1","13082","2","<0.01","77","6.1","10000","null","0.4","<0.01","320","1","190","<1","4","1","0.67","0.072","<0.5","0.12","7.4","3.4","7.5","16","<1","<0.02","11","<1","1.5","2","0.17","8600","1400","8.2","<2","24.9","10","5500"
"Tolo Harbour And Channel","Tung Tze Stream","TR6","2012-12-12","1","1.4","<50","1.2","0.05","<1","2","29","<1","1300","<0.1","7","7100","1","<1","12054","2","<0.01","90","7.8","16000","null","0.5","<0.01","240","<1","130","<1","5","2","0.58","0.068","<0.5","0.084","7","0.7","7.7","13","<1","<0.02","6.5","<1","1.4","1","0.14","15000","2300","3.1","<2","20","<10","15000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-01-13","1","11","380","2.5","0.54","<1","1","22","<1","60","<0.1","20","25","2.3","4","167","8","<0.01","101","9.4","100000","null","0.5","<0.01","430","3","40","<1","17","2","0.9","0.17","0.8","0.28","8.6","5.4","0.1","17","<1","0.05","19","<1","4","7","0.46","220","39","11.3","3","18.8","40","47000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-02-13","1","18","290","2.8","0.74","<1","<1","23","<1","<50","<0.1","23","36","8.9","1","356","6","<0.01","103","8.2","110000","null","0.5","<0.01","450","2","50","<1","4","2","0.68","0.18","<0.5","0.28","8","27","0.2","14","<1","0.1","100","<1","4.7","9","0.52","300","120","19.7","<2","26.7","40","22000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-03-08","1","18","480","2.9","0.78","<1","1","31","<1","50","0.2","23","23","4.7","7","257","13","<0.01","40","3.6","1200000","null","0.3","<0.01","800","8","110","<1","3","59","0.86","0.38","0.6","0.15","7.4","3.8","0.1","9.4","<1","<0.02","25","<1","4.4","9","0.35","220","68","48.5","<2","20.6","110","170000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-04-20","1","6.6","870","0.35","0.07","1","<1","25","<1","<50","0.3","16","<10","4.6","1","141","9","<0.01","91","7.9","130000","null","0.3","<0.01","790","14","80","<1","<2","2","1.4","0.044","<0.5","0.16","7.8","4.6","0.1","8.3","<1","<0.02","58","<1","1.3","7","0.3","170","62","92.6","3","22.3","90","53000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-05-17","1","3.5","190","1.6","0.14","<1","<1","28","<1","50","0.1","11","17","1.5","<1","286","3","<0.01","41","3.2","590000","null","0.4","<0.01","430","1","120","<1","3","2","1","0.15","<0.5","0.13","7.3","2.2","0.1","16","<1","<0.02","6","<1","2.2","4","0.22","150","28","4.2","<2","28.2","40","46000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-06-20","1","4.5","100","0.034","<0.05","<1","<1","17","<1","<50","<0.1","6","15","1.7","<1","323","2","<0.01","79","5.7","210000","null","0.4","<0.01","330","1","70","<1","3","1","0.71","0.021","0.5","0.004","7.2","1.5","0.1","14","<1","<0.02","13","<1","0.21","2","0.03","170","50","9.6","<2","32.4","30","28000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-07-16","1","5.2","290","0.57","0.24","<1","<1","14","<1","<50","<0.1","20","15","7.3","<1","231","3","<0.01","144","10","61000","null","0.4","<0.01","420","2","50","<1","4","1","0.61","0.14","0.8","0.12","8.4","5.2","0.1","14","<1","<0.02","9.9","<1","1.7","5","0.21","140","17","19.3","<2","34.9","30","6200"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-08-22","1","3.5","190","1.4","0.16","<1","<1","18","<1","<50","<0.1","13","13","2.2","<1","222","3","<0.01","75","5.8","580000","null","0.4","<0.01","400","2","90","<1","2","1","0.65","0.11","<0.5","0.1","7.6","3.6","0.1","16","<1","<0.02","5","<1","1.8","3","0.17","160","65","6.6","<2","28.7","30","61000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-09-20","1","5.2","160","1.2","0.2","<1","<1","18","<1","<50","0.2","16","16","7","<1","228","3","<0.01","77","6","340000","null","0.4","<0.01","620","3","100","<1","<2","1","0.59","0.15","<0.5","0.037","7.7","36","0.1","15","<1","<0.02","74","<1","2.1","4","0.23","220","84","10.3","<2","28","40","67000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-10-25","1","6.2","160","2.2","0.49","<1","<1","27","<1","<50","0.1","16","21","3.3","<1","277","3","<0.01","89","7","160000","null","0.4","<0.01","600","3","90","<1","<2","1","0.21","0.058","0.8","0.1","7.6","14","0.1","15","<1","<0.02","18","<1","3","6","0.28","180","61","9.4","<2","27.7","30","35000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-11-26","1","6.4","110","2","0.3","<1","<1","22","<1","<50","<0.1","13","17","0.2","<1","252","3","<0.01","30","2.7","130000","null","0.4","<0.01","750","1","130","<1","3","2","0.55","0.12","<0.5","0.21","7.3","2.2","0.1","16","<1","<0.02","9.5","<1","2.8","5","0.37","170","34","8.8","<2","21.4","20","48000"
"Deep Bay","Tin Shui Wai Nullah","TSR1","2012-12-17","1","5.2","70","5","0.62","<1","<1","23","<1","<50","<0.1","17","24","2.2","<1","613","3","<0.01","38","3.2","67000","null","0.4","<0.01","680","1","130","<1","3","2","0.35","0.14","0.7","0.37","7.6","2.8","0.3","15","<1","<0.02","3","<1","5.7","5","0.65","150","32","5.3","<2","22.9","30","17000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-01-13","1","2.2","190","0.71","0.25","<1","<1","9","<1","<50","<0.1","5","<10","1.1","<1","150","1","<0.01","106","10.1","26000","0.038","0.3","<0.01","220","1","20","<1","<2","<1","0.98","0.028","0.6","0.1","8.5","2.1","0.1","15","<1","<0.02","4","<1","1","2","0.13","110","32","5.6","<2","17.5","10","19000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-02-13","1","2.5","190","2","0.2","<1","<1","14","<1","<50","<0.1","6","<10","","<1","146","1","<0.01","117","9.8","50000","0.023","0.4","<0.01","220","2","20","<1","<2","<1","1","0.04","<0.5","0.27","8.3","","0.1","16","<1","<0.02","3.5","<1","2.5","3","0.31","110","28","5.7","<2","24.4","10","43000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-03-08","1","1","100","0.89","0.07","<1","<1","24","<1","<50","<0.1","8","<10","1.2","<1","166","7","<0.01","103","9.5","11000","0.015","0.4","<0.01","180","1","20","<1","<2","2","1.9","0.015","<0.5","0.098","7.8","0.7","0.1","11","<1","<0.02","3.1","<1","1.3","2","0.12","100","34","4.4","<2","19.3","10","8000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-04-20","1","1.3","690","0.069","<0.05","<1","<1","10","<1","<50","0.2","13","<10","","<1","64","4","<0.01","100","8.7","12000","0.78","0.3","<0.01","400","6","50","<1","<2","<1","0.49","0.015","<0.5","0.005","8","","0","9.6","<1","<0.02","20","<1","0.41","3","0.04","84","39","42.8","<2","22.4","30","9200"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-05-17","1","1.6","240","0.53","<0.05","<1","<1","8","<1","<50","<0.1","4","<10","5.3","<1","130","1","<0.01","118","9","95000","0.04","0.4","<0.01","180","<1","10","<1","<2","<1","0.87","0.03","<0.5","0.096","8.5","4.6","0.1","15","<1","<0.02","3.2","<1","0.8","2","0.12","80","21","4.7","<2","29.4","30","29000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-06-20","1","3","80","1.4","0.08","<1","<1","5","<1","<50","<0.1","11","<10","","<1","155","<1","<0.01","140","10","26000","0.033","0.4","<0.01","100","<1","<10","<1","<2","<1","0.88","0.15","0.8","0.083","9","","0.1","15","<1","<0.02","4","<1","1.7","4","0.17","78","28","3.3","<2","33.2","30","8700"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-07-16","1","0.7","180","0.15","<0.05","<1","<1","7","<1","<50","<0.1","3","<10","1","<1","107","1","<0.01","122","8.6","52000","0.043","0.4","<0.01","260","1","20","<1","<2","<1","0.7","0.012","0.8","0.053","8.7","2.6","0","17","<1","<0.02","5.2","<1","0.41","1","0.06","70","11","3.3","<2","34.5","10","8000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-08-22","1","1.1","210","0.18","0.05","<1","<1","12","<1","<50","<0.1","8","<10","","<1","55","1","<0.01","109","8.5","53000","0.048","0.3","<0.01","270","1","30","<1","<2","<1","0.75","0.023","<0.5","0.031","7.9","","0","16","<1","<0.02","3.6","<1","0.34","2","0.05","90","39","4.9","<2","28.4","20","19000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-09-20","1","1.4","150","0.63","0.09","<1","<1","14","<1","<50","<0.1","4","<10","2.5","<1","145","<1","<0.01","121","9.5","99000","0.03","0.3","<0.01","270","<1","20","<1","<2","<1","0.66","0.029","<0.5","0.1","8.7","2.2","0.1","16","<1","<0.02","4.5","<1","0.88","2","0.12","84","27","2.3","<2","28.1","10","47000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-10-25","1","2.6","190","1.2","0.1","<1","<1","16","<1","<50","0.1","8","13","","<1","191","3","<0.01","123","9.2","96000","0.033","0.4","<0.01","810","6","180","<1","<2","<1","0.8","0.047","<0.5","0.19","8.8","","0.1","16","<1","<0.02","8.3","<1","1.6","3","0.23","140","50","6.4","<2","30.4","40","25000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-11-26","1","6.2","230","1.6","0.21","<1","<1","12","<1","<50","<0.1","9","27","2.5","<1","153","3","<0.01","105","9.4","110000","0.033","0.4","<0.01","360","2","30","<1","3","<1","0.83","0.087","<0.5","0.21","8","1.9","0.1","16","<1","<0.02","8","<1","2.3","4","0.28","150","50","9.9","<2","20.5","30","45000"
"Deep Bay","Tin Shui Wai Nullah","TSR2","2012-12-17","1","2.2","170","0.26","0.08","<1","<1","9","<1","<50","<0.1","5","10","","<1","176","1","<0.01","136","11","67000","0.04","0.3","<0.01","310","2","40","<1","4","<1","1.4","0.04","<0.5","0.067","9","","0.1","15","<1","<0.02","5.3","<1","0.7","2","0.11","90","19","5.4","<2","25.9","10","24000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2012-01-14","1","<0.1","60","0.013","0.13","<1","<1","26","<1","<50","<0.1","3","<10","","<1","94","1","<0.01","96","9.2","10000","null","<0.2","<0.01","60","2","10","<1","<2","<1","0.78","0.009","0.5","0.049","8.2","","0.1","19","<1","<0.02","2.6","<1","0.15","1","0.06","84","20","2","<2","17.3","40","8000"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2012-02-08","1","0.4","80","0.031","<0.05","<1","<1","27","<1","<50","<0.1","2","<10","2.3","<1","87","2","<0.01","96","9.5","9100","null","<0.2","<0.01","100","4","40","<1","<2","<1","0.91","0.006","<0.5","0.056","8","2.1","0.1","20","<1","<0.02","1","<1","0.17","<1","0.06","100","33","1.8","<2","16.1","60","3600"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2012-03-01","1","0.3","110","0.023","0.1","<1","<1","27","<1","<50","<0.1","6","<10","","<1","92","<1","<0.01","94","9.1","6500","null","<0.2","<0.01","<50","<1","20","<1","<2","<1","1","0.005","<0.5","0.062","7.6","","0.1","18","<1","<0.02","14","<1","0.17","1","0.08","120","42","1.3","<2","17.3","40","4700"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2012-04-10","1","0.3","120","0.065","<0.05","<1","<1","34","<1","<50","<0.1","4","<10","0.4","<1","115","3","<0.01","98","8.5","8600","null","<0.2","<0.01","180","7","50","<1","<2","<1","1","0.007","<0.5","0.074","8.2","<0.2","0.1","17","<1","<0.02","12","<1","0.26","2","0.09","110","30","3.7","<2","22.8","50","2400"
"Victoria Harbour","Sam Dip Tam Stream","TW1","2012-05-11","1","0.5","60","0.025","0.08","<1","<1","28","<1","<50","<0.1","4","<10","","<1","120","1","<0.01","92","7.5","6000","null","<0.2","<0.01","<50","2","10","<1","<2","<1","1.1","0.003","<0.5","0.074","7.7","","0.1","21","<1","<0.02","2.9","<1","0.12","1","0.08","110","41","0.8","<2","25.7","20","2000"
